id	logFC	AveExpr	t	P.Value	adj.P.Val	B
cnot10	0.225066666666667	21.0954666666667	0.693682007493694	0.492767626315329	0.862270321803706	-6.60428056333158
ppp3r1b	0.238466666666664	24.1973666666667	0.689362806994567	0.495445543225643	0.866245412368019	-6.60728022841548
c6	0.353733333333341	23.4721333333333	0.688721851797162	0.495843629096549	0.866245412368019	-6.60772381866232
ftr61	-0.352200000000003	21.9542333333333	-0.688437445712703	0.496020325851138	0.866245412368019	-6.60792052116993
si:dkey-93h22.6	-0.31166666666666	21.3412333333333	-0.688072367696289	0.496247194245348	0.866245412368019	-6.60817290279511
ndufa13	-0.342133333333326	21.9630666666667	-0.687655178240835	0.496506516845084	0.866245412368019	-6.60846115033004
rbx1	0.273666666666664	22.5976333333333	0.685442218423621	0.497883343423937	0.867305498618063	-6.6099873050706
si:ch73-334d15.1	0.312733333333341	21.3075	0.685135109941483	0.498074583495382	0.867305498618063	-6.6101987230394
naa10	0.279466666666671	22.0753333333333	0.684490696686408	0.498476000117527	0.867305498618063	-6.61064204734616
marcksb	0.244466666666675	21.8855666666667	0.684429762015191	0.498513966734448	0.867305498618063	-6.61068394639977
rbm39b	-0.236200000000007	21.5053	-0.682760839700022	0.499554448754557	0.867305498618063	-6.61183009870278
rnmt	-0.329733333333341	21.6116666666667	-0.682660665781779	0.499616940087768	0.867305498618063	-6.61189880784335
cox4i1	-0.438133333333329	25.5938	-0.682369880626335	0.499798364716031	0.867305498618063	-6.61209820145641
exoc5	-0.225733333333327	21.8652666666667	-0.682106403993237	0.499962782792596	0.867305498618063	-6.61227879812433
vtg3	0.207400000000003	22.5931	0.682073738682961	0.499983169111778	0.867305498618063	-6.61230118341902
nampta	-0.570399999999999	25.0082	-0.681963208606823	0.500052154013531	0.867305498618063	-6.61237692113394
nde1	-0.238133333333327	21.5647333333333	-0.681392654447914	0.500408336793018	0.86741362901526	-6.61276768809096
arhgap35a	-0.267866666666666	21.9654	-0.680811256708482	0.50077143371988	0.867533610528806	-6.61316555475877
si:ch211-5k11.6	0.150999999999996	29.5065	0.680210721439435	0.501146635856941	0.867674409999818	-6.61357617124293
LOC100330881	-0.450066666666661	24.6233666666667	-0.67946118261142	0.501615150904936	0.867976509654966	-6.61408817495671
cand1	0.227200000000003	27.7352	0.678323006986354	0.502327055297465	0.868699160655019	-6.61486460408193
thbs3a	0.220600000000005	21.7513	0.676342684726076	0.503567035917533	0.870333659267305	-6.61621250422116
arl6ip1	0.329533333333327	23.0800333333333	0.675832588780078	0.503886706636697	0.870376569918975	-6.61655907892016
sec24b	-0.283000000000001	21.2972333333333	-0.67509205863771	0.504350986923326	0.870669072162373	-6.61706176519005
icn	0.269400000000005	32.3469666666667	0.67363408869696	0.505265760346375	0.870891338669343	-6.61804989750647
ppp2r2ab	-0.198799999999999	21.7124666666667	-0.673137941345426	0.505577266267109	0.870891338669343	-6.61838568531632
golph3	-0.191800000000001	21.3786333333333	-0.673007738873614	0.505659031359492	0.870891338669343	-6.618473765259
pycr1a	-0.279599999999991	22.2124	-0.673006501527948	0.505659808427932	0.870891338669343	-6.61847460222458
lta4h	0.280466666666662	21.5569666666667	0.671340664486485	0.506706571051569	0.871352083269383	-6.6196000508062
ap1s1	-0.240066666666664	21.6084333333333	-0.670780889957938	0.507058584124162	0.871352083269383	-6.61997762860507
si:ch73-96b22.2	-0.331066666666665	26.2075333333333	-0.670213291630113	0.507415654396565	0.871352083269383	-6.62036017090073
hsd11b1l	-0.506399999999996	22.915	-0.670095440627847	0.50748981056762	0.871352083269383	-6.62043955904658
stx16	0.252533333333332	21.3993333333333	0.669924183019251	0.507597582744947	0.871352083269383	-6.62055489935944
arpc3	-0.269199999999991	26.6772666666667	-0.669563376457845	0.507824678954943	0.871352083269383	-6.62079780517471
bag1	-0.243933333333338	21.4636333333333	-0.669295147546503	0.507993541770531	0.871352083269383	-6.62097830244646
ttc27	0.252399999999994	21.4780666666667	0.668561320555342	0.508455678136751	0.871573248339238	-6.62147175162581
emc2	0.260333333333321	21.8027	0.66758283559783	0.509072249449496	0.871573248339238	-6.62212889755593
fam129bb	0.334266666666672	24.2991333333333	0.667385615028955	0.509196573372009	0.871573248339238	-6.62226123658388
rpn1	-0.421800000000005	26.5407666666667	-0.667033786080221	0.509418400654475	0.871573248339238	-6.62249722652468
LOC100331639	-0.374399999999998	26.0887333333333	-0.666609839011545	0.509685768554669	0.871573248339238	-6.62278142899051
mecp2	0.199533333333331	22.8597	0.666224144241157	0.509929078879314	0.871573248339238	-6.62303983544213
prkar2aa	-0.233066666666662	25.6008	-0.665534075761614	0.510364557853942	0.871573248339238	-6.62350180205691
adrm1	-0.288266666666672	22.851	-0.665344122079278	0.510484466930401	0.871573248339238	-6.62362888486011
ppp1r7	-0.419400000000003	23.1322333333333	-0.664236640996202	0.511183875866439	0.872262891073832	-6.62436910892439
smfn	-0.24013333333334	21.3641333333333	-0.660797381511058	0.513359209974128	0.875186611382074	-6.62666020859414
glsb	-0.290399999999998	23.3993333333333	-0.660590461650325	0.51349024759951	0.875186611382074	-6.62679768128072
fam169aa	0.292999999999999	21.4399666666667	0.659225715178763	0.514354966545882	0.87586075188199	-6.62770333687839
